ProductName,Match_2,Match_4,Match_6,Eng Code,Kor Code
"PRODUCT_NAME: Mothers Recipe Panipuri Chutney Pouch, 200 g",False,False,False,210390,190590
"PRODUCT_NAME: Organic Tattva Cinnamon Powder, 100g",False,False,False,090620,200897
PRODUCT_NAME: Sri Sri TATTVA shuddhta ka naam Cow Ghee - Pure Cow Ghee for Better Digestion and Immunity - 5 Litre,False,False,False,300450,090210
"PRODUCT_NAME: Kwality Wall's Cornetto Oreo, 110 ml",True,True,True,210500,210500
"PRODUCT_NAME: Mother's Recipe Chana Masala Papad (7"") Pouch, 180 g",False,False,False,140490,190590
"PRODUCT_NAME: iD Filter Coffee Decoction, 150ml",True,True,True,210111,210111
"PRODUCT_NAME: Unibic Sugar Free Cashew , 75g",True,False,False,170260,170490
PRODUCT_NAME: IndicWisdom Wood Pressed Safflower Oil 5 Liters (Cold Pressed - Extracted on Wooden Churner) | Kolhu / Kacchi Ghani / Chekku,True,False,False,151620,151219
"PRODUCT_NAME: Aashirvaad Nature’s Superfoods Gluten Free Flour, 500g Pack, Super Nutritious Flour",True,True,True,110630,110630
"PRODUCT_NAME: Epigamia Greek Yogurt Smoothies Blueberry Bottle, 200 ml",False,False,False,220210,040320
"PRODUCT_NAME: Organic Tattva Organic Multigrain Flour, 5 Kg",True,True,True,110630,110630
"PRODUCT_NAME: LuvIt Cocoa Crush - Dark & Milk Compound Bars | Frosting, Chocolate Making, Perfect for Baking | No Preservatives | Pack o...",True,True,True,180632,180632
PRODUCT_NAME: PRIME CULTIVATOR: Premium Dried Anjeer (Figs) (250g),True,False,False,080420,080620
"PRODUCT_NAME: LB RAY Cooking Spray Sunflower Oil - Low-Calorie, 100% Oil Spray, No Gases, Emulsifiers, and Water (200 ml, Pack of 1)",True,False,False,151620,151219
PRODUCT_NAME: The Tea Trove Red Raspberry Leaf Tea Organic (50g) - Rasberry leaf tea to Supports the Female System - Caffeine Free Raspb...,True,True,True,210120,210120
"PRODUCT_NAME: Britannia NutriChoice Digestive High Fibre Biscuits, 200g",False,False,False,190531,551614
"PRODUCT_NAME: Berries And Nuts Premium Whole Dried Cranberries | Antioxidant Rich, Immunity Booster | 1 Kg",False,False,False,210120,200893
PRODUCT_NAME: Sakura Sushi Nori Sheet Roasted Sushi Seaweed 28Gms.,False,False,False,480990,210690
"PRODUCT_NAME: Lion Deseeded Dates - 100% Natural, 200g Pouch",False,False,False,110819,080410
"PRODUCT_NAME: Nutzy Premium Raisins (Black Raisins/ Kali Darakh, 250g)",False,False,False,210111,090240
"PRODUCT_NAME: Tropicana Delight Fruit Juice - Pineapple, 1L Carton",True,True,False,200949,200989
"PRODUCT_NAME: Urban Platter Vegan Chicken-Less Bouillon & Broth Powder, 200 g",False,False,False,110819,121299
"PRODUCT_NAME: TEACURRY Slimming Tea for Weight Loss - 30 Tea Bags, 1 Month Pack | Free Diet Chart | Lose weight, reduce tummy, prevent a...",False,False,False,210120,090230
"PRODUCT_NAME: Shan Biryani Masala, 8 Pack, 8 x 50 g",False,False,False,091091,110630
"PRODUCT_NAME: Everest Cumin Powder, Carton, 100g",False,False,False,090932,180690
"PRODUCT_NAME: Mindful EAT Anytime Mindful Millet Energy Bars - Variety Box (Ragi, Bajra, Quinoa and Jowar) - 25 g x 12 Bars",False,False,False,180632,190420
PRODUCT_NAME: GO DESi - DESi Twistz - Imli Twist Candy from the makers of Imli Pop | Imli Candy | Khatti Meethi Imli | 250gm,False,False,False,170490,180690
"PRODUCT_NAME: Urban Platter Psyllium Husk Powder (Isabgol Atta),Pack of 600g",True,False,False,110819,110630
PRODUCT_NAME: Peepal Farm Handcrafted Classic Kombucha | Pack of 2 (500ml Each) | Contains B12 Naturally,False,False,False,300450,210120
"PRODUCT_NAME: Flawsome Kinky Berries Moisturizing & Strengthening Hair Mask For Very Dry, Weak, Stressed Out Hair, CG / Curly Hair Frien...",False,False,False,670300,330590
"PRODUCT_NAME: Urban Platter Baker's Active Dry Yeast, 50g (5 Sachets of 10g Each)",False,False,False,210210,190590
"PRODUCT_NAME: Keya Chai Masala, 90 gm",True,False,False,091091,090832
"PRODUCT_NAME: Mothers Recipe Sabudana Papad Pouch, 70 g",False,False,False,140490,190590
"PRODUCT_NAME: Amul Cheese Sauce Mexican, 200 g",False,False,False,210390,040630
"PRODUCT_NAME: MasterChow Tokyo Drift Black Bean, Chilli & Garlic Stir Fry Cooking Sauce (220 gm) | Medium Spicy | No artificial colour |...",False,False,False,210390,110610
PRODUCT_NAME: ATLANTIS 3 in 1 Nukkad Instant Coffee Premix Dry Powder 1 Kg for Vending Machine,True,True,False,210111,210130
"PRODUCT_NAME: Prabhat Regular Home Taste Cup Dahi, 400 g",False,False,False,040320,210690
"PRODUCT_NAME: MAGGI Magic Cubes Vegetarian Masala, 240g | Ready Masala for Vegetables, Rice, Curries & Dals",True,False,False,210420,210690
"PRODUCT_NAME: Lagom Gourmet Roasted & Salted California Almonds (Badam), 500g | Lightly Salted | Dry Roasted | Roasted To Perfection | N...",True,True,True,080212,080212
PRODUCT_NAME: The Whole Truth - Peanut Butter With Dates (Sweetened) | 325 g | Creamy | No Added Sugar | High Protein | No Artificial Sw...,True,False,False,170290,170490
"PRODUCT_NAME: Malikaz' The Royale Taste Roasted Flax | Alsi Seed Powder, 500g | Omega-3 Rich Superfood | 100% Natural | No Additives | P...",False,False,False,110819,151590
"PRODUCT_NAME: Pro Nature 100% Organic Channa Sattu, 250g",False,False,False,210120,121299
PRODUCT_NAME: HILLS ORGANICS Kashmiri Walnut Kernels (Akhrot) 400g| 100% Fresh & Natural Without Shell Akhrot Giri | Rich in Protein & I...,False,False,False,120890,080232
"PRODUCT_NAME: Organic Tattva, Organic Amaranth (Rajgira) Seeds - 500gram | Rich in Fiber and Protein | NO Cholesterol and Gluten Free",False,False,False,120890,151590
PRODUCT_NAME: Radha Govind Organic Dry Dates Powder | Kharik Powder | Natural Sweetener (1KG),False,False,False,170250,180500
"PRODUCT_NAME: Krishna's Diabic Care Juice - 1000 ml (Pack of 2) | Blend of 11 herbs Methi, Amla, Karela, Jamun, Kutki, Guduchi & 5 other...",False,False,False,300490,210120
PRODUCT_NAME: CATCH Chat Masala Sprinkler 100 GMS - Pack of 2(200 GMS),True,False,False,210120,210690
"PRODUCT_NAME: Krishna's Amla Aloe Vera Wheat-grass, Haldi & Tulsi Juice - 500 ml (Pack of 1) | Powerful Antioxidant | Enriched with Vita...",False,False,False,300450,200989
"PRODUCT_NAME: Colgate Active Salt Neem Toothpaste , Pack of 600g, Buy 2 Get 1 Free, Germ-Fighting  Colgate Toothpaste With Active Natura...",False,False,False,300490,330610
PRODUCT_NAME: Slurrp Farm Instant Millet Rava Upma Mix- Ghee Masala - Multigrain Breakfast Mix | No Palm Oil | 50g X 6,False,False,False,210420,110630
PRODUCT_NAME: Black Reaper - Shoreditch Blend - (Dark Roast) - 250g Freshly Ground Coffee Beans Powder Strong,False,False,False,210111,090190
"PRODUCT_NAME: Minimal Mix Tutti-Frutti,1Kg",False,False,False,081190,200897
PRODUCT_NAME: Thanjai Natural Millet Noodles 180 Grams X 4 Varities (720 Grams) of Homemade Natural Foxtail | Horsegram | Ragi and Red R...,False,False,False,110630,190220
PRODUCT_NAME: Taj Mahal Tea | Assorted Gift Box | Perfect for Gifting | Loose Leaf | Natural Ingredients | Vegetarian | 3 Tea Flavours |...,True,True,True,210120,210120
"PRODUCT_NAME: Amul Ice Cream Sundae Strawberry Magic, 1 Litre",True,True,True,210500,210500
"PRODUCT_NAME: HAIM Organic wholegrain Brown Rice Cakes (All Natural, Unsalted) Pack of 1 110g",False,False,False,110819,100620
PRODUCT_NAME: Girnar Instant Tea Premix Low Sugar Variety Pack(15 Sachets),False,False,False,210120,090230
PRODUCT_NAME: Alt Co. Oats Milk (1 liter) | Lactose-Free | Preservatives Free | No Added Sugar | Soya Free | No Trans- Fat | Low Calorie...,True,False,False,040120,040490
"PRODUCT_NAME: Premium Pack of Free Range Organic Pure Kadaknath Eggs, Fresh Table Eggs, High Protein Eggs. Rich in Iron Content, Low in ...",True,True,False,040899,040819
PRODUCT_NAME: Supathya Milagai podi - Idli Dosa Powder - Chutney podi Masala - Gun Powder - Karam Molaga Podi - 200g (Spice: Medium Text...,False,False,False,091091,210390
PRODUCT_NAME: Organic Purify Orange Candy | Narangee Candy | Narangee Toffee | SantraToffee | Vegetarian | Orange Flavoured Toffee (Pack...,False,False,False,170230,200897
PRODUCT_NAME: Attar Ayurveda Sabja Basil Seeds - 500 gm (Reduces Body Heat),False,False,False,300490,100830
PRODUCT_NAME: Nutribee 100% Multi-Grain Millet Rusk | Refined Sugar Free | Healthy Diet Toast | No Maida and Sugar | No Preservatives | ...,False,False,False,120890,190540
PRODUCT_NAME: Delight Foods Banarasi Meetha Paan (Without Supari & Areca Nut) (300g),False,False,False,110630,190300
PRODUCT_NAME: Amulya Dairy Whitener 200g Refill,True,False,False,040150,040229
"PRODUCT_NAME: Mamie Yova French Yogurt Strawberry, 90 g",True,True,True,040320,040320
PRODUCT_NAME: Cadbury Oreo Vanilla flavour Cookie Sandwich Cream Biscuit Family pack (Pack of 4 x 288.75g/Pack of 4 x 300g grammage may ...,False,False,False,170490,190531
PRODUCT_NAME: Haoliyuan Corn Toffee Gummy Milk Fruit Candy 360G (100 Pieces),False,False,False,170490,200897
PRODUCT_NAME: Curry leaves Powder 100g | Karuveppilai Powder | Kadi Patta Powder | Karibevu Powder for Hair & Eating,False,False,False,330491,121130
"PRODUCT_NAME: Mapro Lemon Ginger Squash, 750ml",False,False,False,220210,200989
PRODUCT_NAME: Organic India Organic Ghee (500 ml),False,False,False,300490,040590
PRODUCT_NAME: Fearless Green Tea Original & Pure | 200g | Natural Loose Leaves | Non Bitter Assam Tea | Silver Tips | Exported Worldwid...,False,False,False,210120,090210
"PRODUCT_NAME: Tata Soulfull Masala Oats+, Tasty Snack with Millets, Tomato Twist, 500g",False,False,False,110819,210690
PRODUCT_NAME: Krishna's Night Jasmine Parijat Harshringar Leaf Juice - 500 ml,False,False,False,210120,200989
"PRODUCT_NAME: Sage Apothecary 100% Pure & Natural Jasmine Essential Oil Undiluted - 10 ML Therapeutic Grade for Healthy Skin, Face, Hair...",True,True,True,330129,330129
PRODUCT_NAME: Spruce Shave Club Natural Shaving Gel For Men | Extra Sensitive Formula with Pure Essential Oils | Witch Hazel & Aloe Vera...,True,True,True,330710,330710
"PRODUCT_NAME: Desire Popcorn Seasonings Combo (Cheese,Tomato & Mexican) 100 Gram Each",True,False,False,210390,210690
"PRODUCT_NAME: Cornitos Nachos Crisps, Sizzlin Jalapeno, Corn Chip 60g",False,False,False,210690,220600
PRODUCT_NAME: MTR Ready to Eat Dal Makhani 300g,False,False,False,210690,190300
PRODUCT_NAME: ATLANTIS Kadak Cardamom Premix Tea for Vending Machine - 1kg,False,False,False,210120,382488
"PRODUCT_NAME: CRISTA Zesty Chilli Lime Seasoning | Chilly & Lemon Spice Blend | Trans Fat Free | Vegan | Zero added Colours, Fillers, Ad...",True,False,False,210390,210120
"PRODUCT_NAME: Fruitri Premium Dried Fig, Afghani Anjeer, 500g",True,True,True,080420,080420
PRODUCT_NAME: Nepenthe Coffee and Chocolates Ditch the Guilt - 85% Cacao (60g) - Vegan Dark Chocolate - Sugar Free - Stevia Sweetened - ...,True,True,False,180620,180632
"PRODUCT_NAME: TEACURRY Thyroid Support Tea Bags - 30 Tea Bags, 1 Month Pack (Spearmint Flavoured) - Helps with Thyroid Support (TSH T3 T...",True,True,False,210120,210130
PRODUCT_NAME: Jabsons Roasted Peanut Diffrent Flavours,False,False,False,120230,080111
PRODUCT_NAME: Brahmins Sambar Saver Pack,False,False,False,210420,090190
"PRODUCT_NAME: Organic Box Raw Pumpkin Seeds - 250g and Sunflower Seeds - 250g for Eating, Immunity Combo, Protein and Fiber Rich Superfo...",True,False,False,120890,121299
PRODUCT_NAME: Tata Tea Gold Darjeeling | Fine Long Leaf Authentic Darjeeling Tea | Black Tea | 75g,False,False,False,090230,210120
"PRODUCT_NAME: Pro Nature Channa Dal, 500g",False,False,False,110819,210690
"PRODUCT_NAME: Amazon Brand - Solimo Premium Prunes, 250g",True,False,False,081320,080940
"PRODUCT_NAME: Organic Soul - Organic Kashmiri Red Chilli Spices Whole, 100g | Guntur / Byadgi / Sabut Lal Mirch in Fresh 100GM",True,False,False,091091,090422
"PRODUCT_NAME: Taj Mahal Tea with Long Leaves, 250g",True,True,True,090230,090230
"PRODUCT_NAME: Urban Platter Coconut Jaggery Sugar Powder, 1Kg [Low GI | Rich in Minerals | Natural Sweetener]",False,False,False,170230,180610
"PRODUCT_NAME: Urban Platter Lemon Pepper Seasoning Mix Shaker Jar, 100g (Sprinkle on Veggies, Salads and Anything of The Grill | Flavour...",True,True,True,210390,210390
"PRODUCT_NAME: Red Label Natural Care Tea, 1kg",True,True,True,090230,090230
PRODUCT_NAME: Knorr All-in-1 Seasoning Powder (800 g),True,False,False,210230,210390
"PRODUCT_NAME: Gavyamart Ghee in Pantry, 100% Pure Kankrej A2 Cow Desi Ghee - Made Using Traditional Bilona Method Ghee - Glass Ghee jar ...",False,False,False,140490,020860
"PRODUCT_NAME: Lion Brand Saffron, Original Kashmiri Lacha Keshar/Kesar For Biryani, Tea, Pooja and Milk (Value Pack of 1 (1 X 1gm = 1gram))",False,False,False,210120,090962
PRODUCT_NAME: NeutraVed Thyme Leaves | Use For Thyme Herb Seasoning & Herbal Thyme Tea | Dried Ground Thyme Like Fresh Thyme - 40g,True,True,True,210120,210120
"PRODUCT_NAME: Heinz Distilled White Vinegar Bottle, 16 fl oz / 473 ml,00013000008525",False,False,False,220210,200190
PRODUCT_NAME: The Tea Trove Organic Dandelion Root Tea - Kidney and Liver Cleanse Tea - Dandelion Tea Helps Improve Digestion and Immune...,True,True,True,210120,210120
"PRODUCT_NAME: Sam Yang Carbo & Cheese Hot Chicken Flavour Raman Cup Noodles, 70 grams*2 Pack (Pack of 2) (Imported)",False,False,False,180620,210690
"PRODUCT_NAME: Sorich Organics Dark Cocoa Powder 400gm | Dark Cocoa Powder for Cake, Chocolates, Cookies, Brownies, Hot/Cold Milk Shakes,...",True,False,False,180500,180610
PRODUCT_NAME: Sugar Free Natura Diet Sugar - 80 g,True,False,False,170290,170490
PRODUCT_NAME: Mewar Impex Niranjan Phal | Malva Nuts | Sterculia Lychnophora/Nirajana Phal (100 gm),False,False,False,081350,190300
"PRODUCT_NAME: Haldiram Chana Dry Fruit Burfi, 400g, Indian Sweets Diwali Gift Pack",False,False,False,220210,200897
PRODUCT_NAME: Annapurna Ghee 500 ml,False,False,False,300490,040510
PRODUCT_NAME: Mapro Alphonso Mango Crush 750 ml,True,True,False,220210,220299
"PRODUCT_NAME: Shan Nihari Masala, 2 Pack, 2 x 60 g",False,False,False,091091,210390
"PRODUCT_NAME: Maggi Professional Rice and Noodle Seasoning, Wok Flavour - 200g Pouch",True,False,False,210390,210690
PRODUCT_NAME: Online Quality Store Organic Chamomile Flower Tea - 100g | Caffeine Free Herbal Tea| Chamomile Tea| Boost Immunity| Detox ...,True,True,True,210120,210120
"PRODUCT_NAME: frugease Super Smoothies Mix Combo - Healthy Shakes with 100% Natural Fruit, Veggies, Seeds, Grain, 0 Added Sugarand Prese...",False,False,False,220110,200897
"PRODUCT_NAME: Oceans Secret - Canned Tuna in Sunflower Oil, 180g (Pack of 2) | Immunity Booster | Superfood | 100% Sunflower Oil | No Ad...",False,False,False,300450,150410
PRODUCT_NAME: ReSound GN Size312 Hearing Aid Battery (pack of 5) (30 Batteries),True,True,False,850640,850650
"PRODUCT_NAME: House of Saffron 1 gram Pure Kashmir Mogra Kesar | Premium Original Saffron for Pregnant Women, Milk, Biryani, Cooking, Sk...",False,False,False,091020,051000
"PRODUCT_NAME: Alpenliebe Juicy Fills, Orange & Mango Flavour, Assorted Candy Pouch, 380 g, 100 pc",False,False,False,170490,200799
PRODUCT_NAME: By Nature - Himalayan Pink Salt 400g | Salt in Fresh | Mineral Rich | Low Sodium Pink Salt | Flavorful | Vegan Food,False,False,False,220110,250100
"PRODUCT_NAME: Britannia Milk Bikis Milk Biscuits Pouch, 280g/300g (Weight May Vary)",False,False,False,180632,190531
PRODUCT_NAME: IH FOOD PRODUCTS Kalmi Dates Khajur Khajoor Dry Fruits Energy Booster Healthy Superfoods For Breakfast Antioxidant Rich Fi...,False,False,False,210111,200897
PRODUCT_NAME: More Pulav Rice Loose 1Kg,False,False,False,100640,210690
"PRODUCT_NAME: NUTRI DESIRE Dried Californian Blueberry Sweet and Delicious 1KG Rich in Calcium and Vitamin K | Vegan, Non-GMO & No Prese...",False,False,False,051199,121299
PRODUCT_NAME: jai jinendra Hubba Bubba Snappy Strawberry and Fancy Fruits Mega Long Chewing Gum; 56 g - Pack of 2,False,False,False,170410,200799
"PRODUCT_NAME: Borges Cesar Olive Pomace Oil, 5L",True,True,True,150920,150920
"PRODUCT_NAME: Upakarma Ayurveda Pure Shilajit Capsules 300 mg, 90 Veg Capsules- Pack of 1",True,True,False,300490,300450
PRODUCT_NAME: VAHDAM Organic Chamomile Tea Bags with Mint & Citrus - 15 Units | Green Tea for Weight Loss | USDA Certified | For Stress ...,False,False,False,210120,090230
"PRODUCT_NAME: Colgate Vedshakti Mouth Protect Spray, 30ml (10ml* 3), Instant Germ Kill with breath freshener, Saunf Flavor contains Clov...",False,False,False,380894,330610
"PRODUCT_NAME: Jiwa Gluten Free Maida, 900g",True,False,False,110630,110100
"PRODUCT_NAME: MDH Kashmiri Mirch, 100g",True,False,False,091091,090422
"PRODUCT_NAME: Patanjali Aloevera Fibre Juice, 1L",False,False,False,210120,200989
PRODUCT_NAME: Orion Turtle Chips Party snack - Hot Lime 130g (Pack of 5)| Sweet & Salty|Korean Snack|100% veg| corn chips,False,False,False,110819,121299
"PRODUCT_NAME: KWALITY Golden Corn Flakes - Crispy and Delicious Breakfast Cereal Made with 100% Natural Corn - 99% Fat Free, No Preserva...",False,False,False,100640,110313
PRODUCT_NAME: CHAMRIA AJWAIN PACHAK 150GMS (2 PACKS),False,False,False,120740,380861
"PRODUCT_NAME: Davidoff Café Grande Cuvee Instant Coffee, Fine Aroma, 100 g, Glass Bottle",True,True,False,210111,210130
"PRODUCT_NAME: Marwar Papad Moong Dal Special (Handmade, Medium Spicy & Rajasthani Flavor) Special 400gm Zipper Pack of 1",False,False,False,091091,200799
"PRODUCT_NAME: TEACURRY Stinging Nettle Tea (1 Month Pack, 30 Tea Bags) - Helps with Kidney Detox, Blood Sugar, Blood Purify - Stinging N...",True,True,True,210120,210120
PRODUCT_NAME: Nescafe Gold Decaf Coffee 200g,True,True,True,090122,090122
PRODUCT_NAME: Saffola FITTIFY Gourmet HI PROTEIN SLIM MEAL-SHAKE Royal Kesar Pista Buy 1 Get 1 Free 420 gm (12 servings),False,False,False,300450,190420
"PRODUCT_NAME: TheForresto Pure Kashmiri Saffron /Kesar 1Gm, Natural and Finest A++ Grade , Pack of 1",False,False,False,091020,510531
"PRODUCT_NAME: Organic Tattva, Organic Unpolished Urad Dal Black Whole, 500g",False,False,False,300490,200897
"PRODUCT_NAME: Nesquik Chocolate Drink, 300 g",True,True,False,180620,180690
PRODUCT_NAME: Raghbat Premium California Roasted & Salted Jumbo Size Pistachios Nut 1kg Family Value Pack | Pista Dry Fruit | Super Crun...,True,False,False,080252,080132
PRODUCT_NAME: Nutraj Chironji Nuts (100 g),False,False,False,120242,200811
PRODUCT_NAME: Naturals & Consumatic Brand Kerala PAPPADAM - Traditional Homemade PAPPADAM / PAPAD -(55~60 Nos - 4Inch - 300 GM) - Ready ...,True,False,False,480890,480210
"PRODUCT_NAME: Organic Entree-Dry Stevia Leaves, Natural Sugar Substitute, Zero Calorie Sweetener, 100% Sugar Free (40 gm)",False,False,False,170290,121299
"PRODUCT_NAME: Hershey's Strawberry Syrup, 623g",False,False,False,170240,200880
PRODUCT_NAME: Anjali Sunflower Oil (1 Lt. Pouch M3),False,False,False,300450,151211
"PRODUCT_NAME: Saptamveda 100% Organic Amla Indian Gooseberry Powder (150gm)| Drinking, Eating, Hair Nourishment, Repair Damage Hair & Sk...",False,False,False,300450,121299
"PRODUCT_NAME: Storck Werther's Original Cream Candies Sugar Free, 70g",True,True,True,170490,170490
"PRODUCT_NAME: BakersWhip Whipping Cream Powder ( Vanilla ), 200g | Gluten Free Whipping Cream Powder, 200g",False,False,False,040150,190590
PRODUCT_NAME: Gramiyum Cold Pressed/Wood Pressed Coconut Oil (500 ml),True,False,False,151620,151311
"PRODUCT_NAME: Oceans Secret - Tuna Chunks in Olive Oil 180g, Pack of 2 | Immunity Booster | Superfood | 100% Olive Oil | No Added Water",False,False,False,300450,150920
"PRODUCT_NAME: Del Monte Tomato Ketchup, Classic Blend, 200g",True,True,True,210320,210320
PRODUCT_NAME: Shapen You 28 Days Slim Blend for Improved Digestion and Weight Management: 2 Pack of Green Tea and Green Coffee (100g each),True,True,True,210111,210111
PRODUCT_NAME: G-Uncle-G White Phenyl Concentrate 1 litre makes 30-35 litre of Good phenyl,True,False,False,380894,382486
"PRODUCT_NAME: Zenith Nutrition Pantothenic Acid (Vitamin B5) 5000mcg, Energy & Metabolism - 100 Veg capsules",False,False,False,300450,293624
PRODUCT_NAME: Catch Whole Jeera (Cumin) Seed 200 GMS - Pack of 2(400 GMS) - Whole Pack,True,True,True,090931,090931
PRODUCT_NAME: SDS Shahi Paneer Masala 40gm - Pack of 6,False,False,False,091091,210690
"PRODUCT_NAME: Sindhi Dry Fruits Gurbandi Badam, Premium Gurbandi Almond Giri, Desi Badam, Great Snack for Diabetic Patients, 500 grams Pack",False,False,False,300450,200897
PRODUCT_NAME: Baidyanath Gulkand - Enriched with Prawal Sun-cooked Indian (Rose Petal Jam) - (200gram),False,False,False,210690,090520
"PRODUCT_NAME: Organic Tattva 'Fenugreek Powder' | Indian Spice, Fresh Natural Methi Powder (100G, Pouch)",False,False,False,210120,320190
PRODUCT_NAME: Vaidyarajindia Pure AYURVEDA Olive Salt (Jaitun Ka Namak Zaitoon) 60g,False,False,False,300490,200570
PRODUCT_NAME: NUTRIFRUITS ROASTED CASHEW BLACK PEPPER FLAVOUR,False,False,False,090520,190590
"PRODUCT_NAME: Isha Vasyam A2 Ghee Desi Gir Cow's Vedic Traditional Grassfed Ghee, 500ml",False,False,False,040150,150990
PRODUCT_NAME: Nuts and Seeds (Yellow Dates/ Peela Khajoor 1kg),True,True,True,080410,080410
PRODUCT_NAME: Add me Home Made Lasode Gunda Pickle Achar 500gm Rajasthani lasoda Fruit ka achaar Glass Jar,False,False,False,210390,200560
PRODUCT_NAME: RiTrue - Organic Pitted Dried Prunes Without added Sugar - 250 gm - Unsweetened Dry Fruits (No Preservatives & Additives)...,False,False,False,081320,200899
PRODUCT_NAME: Beyond Snáck Natural Kerala Banana Chips Healthy and Delicious Snacks- No Hand Touch- Original Style Salted 600gms,False,False,False,300450,080390
"PRODUCT_NAME: Fatafat Digestive Pills , Fatafat Goli , Fatafat Candi , Old Hyderabadi Fatafat (12 pouches x 25g each)",False,False,False,300490,190300
"PRODUCT_NAME: Vimto Fruit Cordial, 710g",False,False,False,220210,200897
"PRODUCT_NAME: Nutri Desire Immunity Booster High Rich Protein Combo of Pumpkin, Sunflower & Watermelon Seeds (Pack of 3) (150 gram each)",False,False,False,300450,200897
PRODUCT_NAME: CHAI POINT Instant Tea | Incredibly Authentic | Elaichi Flavor | 10 Sachets | Elaichi Tea | Instant Tea Premix Tea| Assam ...,True,True,True,210120,210120
"PRODUCT_NAME: HERBALIFE Afresh Energy Drink - Peach Flavor & Lemon Flavor For Weight Loss Energy Drink  (50 g, Peach, Lemon Flavored)",False,False,False,220210,200939
"PRODUCT_NAME: Nescafe Gold Origins Indonesian Sumatra Coffee Bottle, 100g",False,False,False,210111,090190
PRODUCT_NAME: Tropicana Mango Delight Fruit Juice - 200ml,False,False,False,220210,200989
PRODUCT_NAME: Ruchi Daliya 500grm (Pack of 2),False,False,False,999999,210690
"PRODUCT_NAME: Too Yumm! Multigrain Chips, Dahi Papdi Chaat, 54g",False,False,False,220210,110630
"PRODUCT_NAME: Vishvanetre Pure & Natural Chestnut Oak Flour Shaahabaloot Ka Atta ,Singhra Atta....... (500 GM)",False,False,False,110630,210120
"PRODUCT_NAME: Urban Platter Baking Soda Jar, 1Kg [Food Grade Sodium Bicarbonate, Perfect for Baking / Cooking / Cleaning, Triple ...",False,False,False,210230,310250
"PRODUCT_NAME: Organic Tattva, Organic Triphala Powder 100 Gram Tin | All Natural,No Artificial Additives Or Harmful Pesticides | for Gas...",False,False,False,300490,320190
"PRODUCT_NAME: Dr. Oetker Funfoods Dr. Oetker Mayo Veg Original, 250g",False,False,False,210390,121299
PRODUCT_NAME: JK Urad Dal Bori 200g (Pack of 1) | Beuli Bori | Urad Bari,False,False,False,300450,100310
PRODUCT_NAME: LUCKNOW'S AROURA ACHAR SINCE 1944 Kathal Pickle 400g for Home Use Home Made With Love No Artificial Colors,False,False,False,210390,200897
PRODUCT_NAME: True Elements Raw Seeds Combo (Chia Seeds 250g and Flax Seeds 250g) - Seeds for Eating | Mix Seeds | High Fibre,False,False,False,120890,200819
"PRODUCT_NAME: Ritter Sport Minis, mini assorted chocolates, Ritter Sport Chocolates mini variety, product of Germany, mini chocolates fo...",True,True,True,180632,180632
"PRODUCT_NAME: Boost Health, Energy and Sports Nutrition Chocolate drink - 1 kg Refill Pack, Fortified with 17 Essential Vitamins and Min...",True,True,False,180620,180632
PRODUCT_NAME: Veganic Marshmallows Pure Veg (80 Pieces) Pack Strawberry Vanilla Flavour Mini Marshmallow Soft And Tasty Candy Perfect Fo...,False,False,False,170490,200799
PRODUCT_NAME: The Whole Truth - Energy Bars | SUPERSAVER Pack All-Flavours | Pack of 10 x 40g | Dairy Free & Sugarfree | No Artificial S...,False,False,False,170260,180632
PRODUCT_NAME: Thanjai Organics Karuppu Kavuni Rice | Black Rice | Low GI |Traditional Kavuni Arisi (Weight: 1kg),True,True,False,100640,100610
"PRODUCT_NAME: Karachi Bakery Fruit Nankatai Biscuit, 400g",True,True,True,190531,190531
"PRODUCT_NAME: Amul Kool Koko Can, 200ml",False,False,False,220210,180690
"PRODUCT_NAME: Finish Rinse Aid Shine Plus Dry Lemon, 400Ml",False,False,False,340290,380894
"PRODUCT_NAME: True Elements Muesli 1kg - With Seeds, Berries, Raisins & Almonds | 100% Wholegrain Cereal for Breakfast",False,False,False,200819,190490
PRODUCT_NAME: Nestle Nescafe Signature Blend Hot Coffee Premix (1 kg),True,True,True,210111,210111
"PRODUCT_NAME: FRESH & HONEST Awake Filter Coffee Powder 70: 30 Blend, 200g",True,True,False,210111,210130
"PRODUCT_NAME: Regency Pitted Prunes, Dried Plum, 240g",True,True,False,081330,081320
"PRODUCT_NAME: Qonty Defatted Soya Flour | 52% Protein, 1.5% Fat | Lab Tested | 8 gm Protein Per Roti | No Preservatives | Gluten Free | ...",False,False,False,120810,110610
PRODUCT_NAME: Octavius Classic Assam Black Tea - 100 Teabag pack of 1,True,True,True,090230,090230
"PRODUCT_NAME: Wingreens Farms Peri Peri Ketchup Nozzle Pack, 200 g",False,False,False,210320,190590
PRODUCT_NAME: Natureland Organics Coconut Oil 400 Ml - Organic Raw Virgin Oil,True,False,False,151620,151311
PRODUCT_NAME: Nutri Desire Immunity Booster High Rich Protein Chia Seeds (Pack of 2) (150 gram * 2),False,False,False,300450,210610
PRODUCT_NAME: Mr. Hung Kruanthip Tempura Flour (1 kg),True,False,False,110100,110630
"PRODUCT_NAME: HartBeat Jumbo Love Candy, Mixed Fruit Flavoured, 835 g",False,False,False,170490,200897
