코드,설명
3824991000,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 크롬광 배소물"
3824992100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 진공관의 게터(getter)ㆍ탄소저항 조제품이나 세라믹솔리드 저항 조제품ㆍ트리클로로트리플루오르에탄을 기본 재료로 한 세정제와 항생물질의 제조과정의 중간생산물; 진공관의 게터(getter)"
3824992210,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 진공관의 게터(getter)ㆍ탄소저항 조제품이나 세라믹솔리드 저항 조제품ㆍ트리클로로트리플루오르에탄을 기본 재료로 한 세정제와 항생물질의 제조과정의 중간생산물; 항생물질 제조과정의 중간생산물; 농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다)"
3824992290,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 진공관의 게터(getter)ㆍ탄소저항 조제품이나 세라믹솔리드 저항 조제품ㆍ트리클로로트리플루오르에탄을 기본 재료로 한 세정제와 항생물질의 제조과정의 중간생산물; 항생물질 제조과정의 중간생산물; 기타"
3824992900,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 진공관의 게터(getter)ㆍ탄소저항 조제품이나 세라믹솔리드 저항 조제품ㆍ트리클로로트리플루오르에탄을 기본 재료로 한 세정제와 항생물질의 제조과정의 중간생산물; 기타"
3824993100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 화학무기나 화학무기제조용에 사용되는 물질의 혼합물; [오-2-디알킬(메틸, 에틸, 노르말-프로필, 이소프로필)아미노에틸]하이드로젠 알킬(메틸, 에틸, 노르말-프로필, 이소프로필)포스포노티오에이트와 이들의 오-알킬(탄소수가 10개 이하로서 사이클로 알킬을 포함한다)에스테르로 주로 구성된 혼합물과 이들의 알킬화나 수소화된 염들로 구성된 혼합물"
3824993910,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 화학무기나 화학무기제조용에 사용되는 물질의 혼합물; 기타; 하나의 인(燐) 원자가 하나의 메틸, 에틸, 노르말-프로필이나 이소프로필 그룹과 결합되어 있는 것으로서 더 이상의 탄소 원자와 결합하지 않은 화학품으로 주로 구성된 그 밖의 혼합물"
3824993990,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 화학무기나 화학무기제조용에 사용되는 물질의 혼합물; 기타; 기타"
3824994100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 혼합 폴리에틸렌글리콜ㆍ이온교환제ㆍ스케일방지제와 바니시(varnish)경화제나 글루(glue)의 경화제; 혼합 폴리에틸렌글리콜"
3824994200,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 혼합 폴리에틸렌글리콜ㆍ이온교환제ㆍ스케일방지제와 바니시(varnish)경화제나 글루(glue)의 경화제; 이온교환체"
3824994300,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 혼합 폴리에틸렌글리콜ㆍ이온교환제ㆍ스케일방지제와 바니시(varnish)경화제나 글루(glue)의 경화제; 스케일방지제"
3824994400,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 혼합 폴리에틸렌글리콜ㆍ이온교환제ㆍ스케일방지제와 바니시(varnish)경화제나 글루(glue)의 경화제; 바니시(varnish)경화제나 글루(glue)의 경화제"
3824995100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 잉크제거제ㆍ등사판원지 수정제와 수정액(소매용으로 포장된 것으로 한정한다); 잉크 제거제"
3824995200,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 잉크제거제ㆍ등사판원지 수정제와 수정액(소매용으로 포장된 것으로 한정한다); 등사판원지 수정제"
3824995300,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 잉크제거제ㆍ등사판원지 수정제와 수정액(소매용으로 포장된 것으로 한정한다); 수정액"
3824996100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 페인트용 혼합증량제"
3824996200,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 특정요업제품 제조용 조제품(의치 등)"
3824996300,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 소다석회"
3824996400,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 수화실리카겔"
3824996500,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 방청제(anti-rust preparation)"
3824996600,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 페인트용 혼합증량제ㆍ특정요업제품 제조용 조제품(의치 등)ㆍ소다석회ㆍ수화실리카겔ㆍ방청제와 세라믹콘덴서와 페라이트코어 제조용 조제품; 세라믹콘덴서와 페라이트코어 제조용 조제품"
3824997100,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 도금용 조제품"
3824997200,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 염화파라핀"
3824997300,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 소포제"
3824997400,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 발포제"
3824997500,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 조제 탄산칼슘"
3824997600,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 액정용 조제품"
3824997700,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 도금용 조제품ㆍ염화파라핀ㆍ소포제ㆍ발포제ㆍ조제탄산칼슘ㆍ액정용 조제품과 암모니아성 가스액; 암모니아성 가스액"
3824998000,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 조제유기과산화물(제3815호의 물품과 제3824.99-4400호의 물품은 제외한다)"
3824999010,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 미량요소비료(제31류의 물품은 제외한다)"
3824999020,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 추잉껌 베이스"
3824999030,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 나프텐산과 이들의 수불용성염과 이들의 에스테르"
3824999040,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 수소차 연료전지 제조용 혼합 조제품(흑연을 기본재료로 한 것으로 한정한다)"
3824999051,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 이차전지 제조용 전해액과 첨가제; 전해액"
3824999052,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 이차전지 제조용 전해액과 첨가제; 전해액 첨가제"
3824999090,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호; 기타; 기타"
3825100000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 도시 폐기물; 생활폐기물
3825200000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 하수 슬러지; 하수 찌꺼기
3825301000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품, 임상 폐기물; 제3005호의 것"
3825302000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품, 임상 폐기물; 소호 제3824.84호부터 제3824.88호까지, 제3824.91호, 제3824.99호의 것"
3825303000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품, 임상 폐기물; 소호 제4015.12호의 것"
3825304000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품, 임상 폐기물; 소호 제9018.3호의 것"
3825410000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 할로겐화 폐 유기 용제; 할로겐을 함유하는 것
3825490000,다른 곳에서 지정되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 할로겐화되지 않은 폐유기용제; 기타
3825500000,"다른 곳에서 지정되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 금속 산세액, 유압액, 브레이크액 및 부동액 폐기물; 금속세정액, 유압액, 브레이크액, 부동액 폐기물"
3825610000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; (하수 슬러지, 도시 폐기물 또는 27.10에서 다루는 폐기물 제외); 3825의 기타 폐기물; 주로 유기 성분을 포함하는 폐기물; 주로 유기성분을 함유하는 것"
3825690000,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; (하수 슬러지, 도시 폐기물 또는 27.10에 적용되는 폐기물 제외); 3825의 기타 폐기물; 주로 유기 성분을 포함하는 폐기물은 제외됩니다.; 기타"
3825901000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.; 폐석고
3825902000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.; 폐석회석
3825903000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.; 폐주물사
3825904000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.; 그 밖의 폐토사
3825909000,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.; 기타
3826000000,바이오디젤 및 이들의 혼합물; 석유유 또는 역청광물에서 얻은 오일을 중량 대비 70% 미만으로 함유하지 않거나 함유하지 않은 것; 바이오디젤과 그 혼합물[석유나 역청유(瀝靑油)를 함유하지 않거나 중량기준으로 70 퍼센트 미만을 함유한 것으로 한정한다]
3827111000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 다른 곳에서 지정되거나 포함되지 않은 것; 염화불화탄소(CFC) 포함 여부에 관계없이 수소화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소 포함 여부에 관계없이 염화불화탄소(CFC) 포함; 트리클로로트리플루오로에탄을 기본 재료로 한 세정제"
3827119000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 다른 곳에서 지정되거나 포함되지 않은 것; 염화불화탄소(CFC) 포함 여부에 관계없이 수소화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소 포함 여부에 관계없이 염화불화탄소(CFC) 포함; 기타"
3827120000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물(다른 곳에 명시되거나 포함되지 않음), 수소염화불화탄소(HBFC)가 포함된 혼합물; 수소브롬화불화탄소(HBFCs)를 함유하는 것"
3827130000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 사염화탄소를 포함하는 것; 사염화탄소를 함유하는 것"
3827140000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 1,1,1-트리클로로에탄(메틸 클로로포름)을 포함하는 것; 1,1,1-삼염화에탄(메틸 클로로포름)을 함유하는 것"
3827200000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 브로모클로로디플루오로메탄(Halon-1211), 브로모트리플루오로메탄(Halon-1301) 또는 디브로모테트라플루오로에탄(Halon-2402)을 함유하는 것; 브로모클로로디플루오로메탄(Halon-1211)ㆍ브로모트리플루오로메탄(Halon-1301)ㆍ디브로모테트라플루오로에탄(Halon-2402)을 함유하는 것"
3827310000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않지만 염화불화탄소(CFC)를 포함하지 않는 혼합물, SU의 물질이 포함된 혼합물.; 소호 제2903.41호부터 제2903.48호까지의 물질을 함유한 것"
3827320000,"할로겐화 메탄, 에탄, 프로판을 포함하는 혼합물, 염화불화탄소(CFC)가 아닌 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하는 혼합물, 소제목 2903.71~2903.75의 물질을 포함하는 혼합물.; 기타(소호 제2903.71호부터 제2903.75호까지의 물질을 함유한 것으로 한정한다)"
3827390000,"할로겐화 메탄, 에탄 또는 프로판을 포함하는 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않으나 염화불화탄소(CFC)를 포함하지 않는 혼합물; 3827.3호 소제목의 n.e.c에 해당하지 않습니다.; 기타"
3827400000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않으나 염화불화탄소(CFC)를 포함하지 않는 혼합물, 브로모메탄(me.; 메틸 브로마이드(브로모메탄)나 브로모클로로메탄을 함유한 것"
3827510000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 삼불화메탄(HFC-23) 또는 과불화탄소(PFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 삼불화메탄(HFC-2)을 포함하는 혼합물, 삼불화염화탄소를 포함하는 혼합물; 트리플루오로메탄(HFC-23)을 함유한 것"
3827590000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 트리플루오로메탄(HFC-23) 또는 과불화탄소(PFC)를 포함하고 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 38번 하위 제목에 없는 기타 혼합물.; 기타"
3827610000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 1,1,1-트리플루오로에탄이 질량 기준으로 15% 이상 함유된 혼합물, 기타 염화불화탄소와 수소화불화탄소의 혼합물; 1,1,1-트리플루오로에탄(HFC-143a)을 질량 기준으로 15% 이상 함유한 것"
3827620000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 상기 소제목에 포함되지 않은 혼합물, ; 기타[이 호의 앞선 소호에 포함되지 않는 것으로서, 펜타플루오로에탄(HFC-125)을 질량 기준으로 55% 이상 함유하고 비환식탄화수소의 불포화 플루오르화유도체(HFOs)를 함유하지 않은 것으로 한정한다]"
3827630000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 위의 소제목에 포함되지 않은 혼합물, ; 기타[이 호의 앞선 소호에 포함되지 않는 것으로서, 펜타플루오로에탄(HFC-125)을 질량 기준으로 40% 이상 함유한 것으로 한정한다]"
3827640000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 위의 소제목에 포함되지 않은 혼합물,; 기타[이 호의 앞선 소호에 포함되지 않는 것으로서, 1,1,1,2-테트라플루오로에탄(HFC-134a)을 질량 기준으로 30% 이상 함유하고 비환식탄화수소의 불포화 플루오르화유도체(HFOs)를 함유하지 않은 것으로 한정한다]"
3827650000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 위의 소제목에 포함되지 않은 혼합물,; 기타[이 호의 앞선 소호에 포함되지 않는 것으로서, 디플루오로메탄(HFC-32)을 질량 기준으로 20% 이상 함유하고 펜타플루오르에탄(HFC-125)을 질량 기준으로 20% 이상 함유한 것으로 한정한다]"
3827680000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 위의 소제목에 포함되지 않은 혼합물,; 기타[이 호의 앞선 소호에 포함되지 않는 것으로서, 소호 제2903.41호부터 제2903.48호까지의 물질을 함유한 것으로 한정한다]"
3827690000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 것, 품목 번호. 3827.5 및 3827.6, 다음을 포함하지 않음 ; 기타"
3827900000,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물; 소제목 번호 3827의 n.e.c.; 기타"
3901101000,에틸렌 중합체; 1차 형태에서는 비중이 0.94 미만인 폴리에틸렌입니다.; 선형저밀도폴리에틸렌
3901109000,에틸렌 중합체; 1차 형태에서는 비중이 0.94 미만인 폴리에틸렌입니다.; 기타
3901200000,에틸렌 중합체; 주요 형태에서 비중이 0.94 이상인 폴리에틸렌; 폴리에틸렌(비중이 0.94 이상으로 한정한다)
3901300000,에틸렌 중합체; 주요 형태는 에틸렌-비닐 아세테이트 공중 합체입니다.; 에틸렌-초산비닐 공중합체
3901400000,"에틸렌 중합체; 비중이 0.94 미만인 에틸렌-알파-올레핀 공중 합체, 주요 형태; 에틸렌-알파-올레핀 공중합체(비중이 0.94 미만으로 한정한다)"
3901900000,"에틸렌 중합체; 주요 형태에서, 표제 번호. 3901; 기타"
3902100000,"프로필렌, 기타 올레핀 폴리머, 주요 형태의 폴리프로필렌; 폴리프로필렌"
3902200000,"프로필렌, 기타 올레핀 폴리머, 주요 형태의 폴리이소부틸렌; 폴리이소부틸렌"
3902300000,"프로필렌, 기타 올레핀 중합체; 주요 형태의 프로필렌 공중합체; 프로필렌 공중합체"
3902900000,"프로필렌, 기타 올레핀 중합체; 다음에 열거되지 아니한 것. 세번. 3902, 주요 형태; 기타"
3903110000,스티렌 폴리머; 주요 형태의 확장 가능한 폴리스티렌; 발포성의 것
3903190000,"스티렌 폴리머; (팽창성 폴리스티렌 제외), 기본 형태; 기타"
3903200000,"스티렌 폴리머, 스티렌-아크릴로니트릴(SAN) 공중합체, 주요 형태; 스티렌-아크릴로니트릴 공중합체(SAN)"
3903300000,"스티렌 폴리머; 아크릴로니트릴-부타디엔-스티렌(ABS) 공중합체, 기본 형태; 아크릴로니트릴-부타디엔-스티렌 공중합체(ABS)"
3903901000,"스티렌 중합체; 주요 형태에서, 제목 번호. 3903; 스티렌-부타디엔 공중합체"
3903909000,"스티렌 중합체; 주요 형태에서, 제목 번호. 3903; 기타"
3904100000,"염화비닐, 기타 할로겐화 올레핀 폴리머; 폴리(염화비닐), 다른 물질과 혼합되지 않은 일차적 형태의 폴리(염화비닐); 폴리(염화비닐)(다른 물질을 혼합하지 않은 것으로 한정한다)"
3904210000,"염화비닐, 기타 할로겐화 올레핀 폴리머, 비가소화 폴리(염화비닐), 다른 물질과 혼합된 1차 형태의 비가소화 폴리(염화비닐); 가소화하지 않은 것"
3904220000,"염화비닐, 기타 할로겐화 올레핀 폴리머, 가소화 폴리(염화비닐), 기본 형태, 다른 물질과 혼합된 경우; 가소화한 것"
3904300000,"염화비닐, 기타 할로겐화 올레핀 중합체, 염화비닐-초산비닐 공중합체, 기본 형태; 염화비닐-초산비닐 공중합체"
3904400000,"염화비닐, 기타 할로겐화 올레핀 중합체; 염화비닐 공중합체, 기타의 일차적 형태의 염화비닐 중합체, 호 번호. 3904; 그 밖의 염화비닐 공중합체"
3904500000,"염화비닐, 기타 할로겐화 올레핀 중합체; 염화비닐리덴 중합체, 주요 형태; 염화비닐리덴 중합체"
3904610000,"할로겐화 올레핀 중합체, 플루오로 중합체, 폴리테트라플루오로에틸렌, 주요 형태; 폴리테트라 플루오로에틸렌"
3904691000,"할로겐화 올레핀 중합체; 불소 중합체(폴리테트라플루오로에틸렌 제외), 주요 형태; 폴리비닐리덴 플루오라이드[이차전지 제조용으로 한정한다]"
3904699000,"할로겐화 올레핀 중합체; 불소 중합체(폴리테트라플루오로에틸렌 제외), 주요 형태; 기타 "
3904900000,"염화비닐, 기타 할로겐화 올레핀 중합체; 다음에 열거되지 아니한 것은 제번호. 3904; 기타"
3905120000,"폴리(비닐 아세테이트); 수성 분산액, 주요 형태; 물에 분산된 것"
3905190000,"폴리(비닐 아세테이트); (수성 분산액 외), 주요 형태; 기타"
3905210000,"비닐 아세테이트 공중 합체; 수성 분산액, 기본 형태; 물에 분산된 것"
3905290000,"비닐 아세테이트 공중 합체; (수성 분산액 제외), 주요 형태; 기타"
3905300000,"폴리(비닐 알코올), 가수분해되지 않은 아세테이트기 포함 여부에 관계없이; 폴리(비닐알코올)[가수분해되지 않은 초산기(基)를 함유하였는지에 상관없다]"
3905910000,"비닐 아세테이트, 비닐 에스테르 중합체, 비닐 중합체; n.e.c.의 제목 번호. 3905, 주요 형태, 공중 합체; 공중합체(共重合體)"
3905990000,"비닐 아세테이트, 비닐 에스테르 중합체, 비닐 중합체; n.e.c.의 제목 번호. 3905, 공중 합체 이외의 기본 형태; 기타"
3906100000,"아크릴 폴리머, 폴리(메틸 메타크릴레이트), 주요 형태; 폴리(메틸 메타크리레이트)"
3906901000,"아크릴 폴리머; (폴리메틸 메타크릴레이트 제외), 기본 형태; 폴리아크릴아미드"
3906909000,"아크릴 폴리머; (폴리메틸 메타크릴레이트 제외), 기본 형태; 기타"
3907100000,"폴리아세탈, 기본 형태; 폴리아세탈수지"
3907210000,"폴리아세탈 이외의 폴리에테르, 주요 형태는 비스(폴리옥시 에틸렌) 메틸포스포네이트입니다.; 비스(폴리옥시에틸렌) 메틸포스포네이트"
3907291000,폴리아세탈 및 비스(폴리옥시에틸렌) 메틸포스포네이트 이외의 폴리에테르; 주요 형태; 폴리옥시에틸렌(폴리에틸렌 글리콜)
3907292000,폴리아세탈 및 비스(폴리옥시에틸렌) 메틸포스포네이트 이외의 폴리에테르; 주요 형태; 폴리옥시프로필렌(폴리프로필렌 글리콜)
3907293000,폴리아세탈 및 비스(폴리옥시에틸렌) 메틸포스포네이트 이외의 폴리에테르; 주요 형태; 폴리페닐렌 옥사이드
3907299000,폴리아세탈 및 비스(폴리옥시에틸렌) 메틸포스포네이트 이외의 폴리에테르; 주요 형태; 기타
3907301000,"에폭사이드 수지, 주요 형태; 반도체 제조용"
3907309000,"에폭사이드 수지, 주요 형태; 기타"
3907400000,"폴리카보네이트, 기본 형태; 폴리카보네이트"
3907500000,"알키드 수지, 기본 형태; 알키드수지"
3907610000,"폴리(에틸렌 테레프탈레이트), 점도가 78ml/g 이상인 주요 형태; 점도번호가 그램당 78 밀리리터 이상인 것"
3907690000,폴리(에틸렌 테레프탈레이트); 점도가 78ml/g 미만인 기본 형태입니다.; 기타
3907700000,"폴리(젖산), 주요 형태; 폴리(락트산)"
3907910000,"폴리 에스테르; n.e.c. 제목 번호. 3907, 불포화, 기본 형태; 불포화의 것"
3907991000,"폴리 에스테르; n.e.c. 제목 번호. 3907, 포화, 기본 형태; 폴리부틸렌 테레프탈레이트"
3907992000,"폴리 에스테르; n.e.c. 제목 번호. 3907, 포화, 기본 형태; 열가소성의 액정 방향족 폴리에스테르 공중합체"
3907999000,"폴리 에스테르; n.e.c. 제목 번호. 3907, 포화, 기본 형태; 기타"
3908101000,"폴리아미드; 폴리아미드-6, -11, -12, -6,6, -6,9, -6,10 또는 -6,12, 기본 형태; 폴리아미드 -6"
3908102000,"폴리아미드; 폴리아미드-6, -11, -12, -6,6, -6,9, -6,10 또는 -6,12, 기본 형태; 폴리아미드 -6,6"
3908103000,"폴리아미드; 폴리아미드-6, -11, -12, -6,6, -6,9, -6,10 또는 -6,12, 기본 형태; 폴리아미드 -11, -12, -6,9, -6,10 또는 -6,12"
3908900000,"폴리아미드; n.e.c. 표제 번호. 3908, 기본 형태; 기타"
3909100000,"아미노 수지; 요소 및 티오우레아 수지, 기본 형태; 요소수지와 티오요소수지"
3909200000,"아미노 수지; 멜라민 수지, 주요 형태; 멜라민수지"
3909310000,"아미노 수지; n.e.c. 제목 번호. 3909, 주요 형태의 폴리(메틸렌 페닐 이소시아네이트) (조 MDI, 고분자 MDI); 폴리(메틸렌 페닐 이소시아네이트)(크루드 엠디아이, 중합 엠디아이)"
3909390000,"아미노 수지; n.e.c.의 제목 번호. 3909, 폴리(메틸렌 페닐 이소시아네이트) 이외의 1차 형태 (조 MDI, 고분자 MDI); 기타"
3909400000,"페놀 수지, 주요 형태; 페놀수지"
3909500000,"폴리우레탄, 기본 형태; 폴리우레탄"
3910001000,실리콘; 주요 형태; 반도체 제조용
3910009010,실리콘; 주요 형태; 기타; 실리콘오일
3910009020,실리콘; 주요 형태; 기타; 실리콘고무
3910009090,실리콘; 주요 형태; 기타; 기타
3911101000,"석유 수지, 쿠마론, 인덴 또는 쿠마론-인덴 수지 및 폴리테르펜; 주요 형태; 석유수지"
3911102000,"석유 수지, 쿠마론, 인덴 또는 쿠마론-인덴 수지 및 폴리테르펜; 주요 형태; 쿠마론ㆍ인덴이나 쿠마론-인덴수지"
3911103000,"석유 수지, 쿠마론, 인덴 또는 쿠마론-인덴 수지 및 폴리테르펜; 주요 형태; 폴리테르펜"
3911200000,"석유 수지, 폴리(1,3-페닐렌 메틸포스포네이트), 주요 형태; 폴리(1,3-페닐렌 메틸포스포네이트)"
3911901000,"폴리설파이드, 폴리설폰 및 이와 유사한 화학 합성 제품 39장 기타; 주요 형태; 폴리술파이드"
3911902000,"폴리설파이드, 폴리설폰 및 이와 유사한 화학 합성 제품 39장 기타; 주요 형태; 폴리술폰"
3911903000,"폴리설파이드, 폴리설폰 및 이와 유사한 화학 합성 제품 39장 기타; 주요 형태; 푸란수지"
3911909000,"폴리설파이드, 폴리설폰 및 이와 유사한 화학 합성 제품 39장 기타; 주요 형태; 기타"
