코드,설명
520812,"직물, 직조, 85% 이상의 면 함유, 표백되지 않은 평직, 무게가 100g/m2 이상 200g/m2 이하인 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)"
520813,"직물, 직조, 중량 85% 이상의 면, 표백되지 않은 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이하 포함; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520819,"직물, 직조; 표백되지 않은 면을 중량 기준으로 85% 이상 함유하고, 품목 번호. 5208.1, 200g/m2 이하의 무게; 그 밖의 직물의 것"
520821,"직물, 직조, 면 85% 이상 함유, 표백 처리, 평직, 무게 100g/m2 이하; 평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)"
520822,"직물, 직조, 면 85% 이상 함유, 표백 처리, 평직, 무게 100g/m2 이상 200g/m2 이하의 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)"
520823,"직물, 직조, 중량 85% 이상의 면, 표백, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이하 포함; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520829,"직물, 직조; 표백된 면을 중량 기준으로 85% 이상 함유하고, 품목 번호. 5208.2, 무게 200g/m2 이하; 그 밖의 직물의 것"
520831,"직물, 직조, 면 함유량 85% 이상, 염색, 평직, 무게 100g/m2 이하의 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)"
520832,"직물, 직조; 면을 중량 85% 이상 함유하고, 염색, 평직, 무게가 100g/m2 이상 200g/m2 이하인 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)"
520833,"직물, 직조, 중량 85% 이상의 면, 염색, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이하 포함; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520839,"직물, 직조; 중량 85% 이상의 면을 함유하고, 염색된, 품목 번호. 5208.3 무게가 200g/m2 이하인 것; 그 밖의 직물"
520841,"직물, 직조; 면의 중량 85% 이상, 다양한 색상의 원사, 평직, 무게 100g/m2 이하를 포함합니다.; 평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)"
520842,"직조된 직물, 면이 85% 이상 함유된 다양한 색상의 원사, 무게가 100g/m2 이상 200g/m2 이하인 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)"
520843,"직물, 직조; 면의 중량 85% 이상, 다양한 색상의 원사, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이하 포함; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520849,"직물, 직조; 면의 중량 85% 이상을 함유하고, 다른 색상의 원사, 품목 번호의 기타 직조. 5208.4, 무게가 200g/m2 이하인 제품; 그 밖의 직물"
520851,"직물, 직조, 면 함유량 85% 이상, 인쇄, 평직, 무게 100g/m2 이하의 제품; 평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)"
520852,"직물, 직조, 면 함유량 85% 이상, 인쇄, 평직, 무게 100g/m2 이상 200g/m2 이하의 직물; 평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)"
520859,"직물, 직조; 중량 85% 이상의 면을 함유하고, 인쇄된, 품목 번호. 5208.5, 무게 200g/m2 이하; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다], 기타"
520911,"직물, 직조, 면 함유량 85% 이상, 표백되지 않은 평직, 무게 200g/m2 이상; 평직물(平織物)"
520912,"직물, 직조, 중량 85% 이상의 면, 표백되지 않은 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이상 함유; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520919,"직물, 직조; 표백되지 않은 면을 중량 기준으로 85% 이상 함유하고, 품목 번호. 5209.1, 무게 200g/m2 이상; 그 밖의 직물"
520921,"직물, 직조, 면 함유량 85% 이상, 표백, 평직, 무게 200g/m2 이상; 평직물(平織物)"
520922,"직물, 직조, 중량 85% 이상의 면, 표백, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이상 함유; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520929,"직물, 직조; 표백된 면의 중량 85% 이상을 함유하고, 품목 번호. 5209.2, 무게 200g/m2 이상; 그 밖의 직물"
520931,"직물, 직조, 면 함유량 85% 이상, 염색, 평직, 무게 200g/m2 이상; 평직물(平織物)"
520932,"직물, 직조, 중량 85% 이상의 면 함유, 염색, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이상; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520939,"직물, 직조; 면의 중량 85% 이상을 함유하고, 염색된, 품목 번호. 5209.3, 무게 200g/m2 이상; 그 밖의 직물"
520941,"직물, 직조; 면의 중량 85% 이상, 다양한 색상의 원사, 평직, 무게 200g/m2 이상 함유; 평직물(平織物)"
520942,"직물, 직조; 면의 중량 85% 이상, 다른 색상의 원사, 무게 200g/m2 이상, 데님 포함; 데님(denim)"
520943,"직물, 직조; 면의 중량 85% 이상, 다양한 색상의 원사, 3실 또는 4실 능직(크로스 능직 포함), 200g/m2 이상의 중량 포함; 3올이나 4올의 그 밖의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520949,"직물, 직조; 면의 중량 85% 이상, 다른 색상의 원사, 기타 직조 품목 번호. 5209.4, 무게 200g/m2 이상; 그 밖의 직물"
520951,"직물, 직조, 면 함유량 85% 이상, 인쇄, 평직, 무게 200g/m2 이상; 평직물(平織物)"
520952,"직물, 직조, 중량 85% 이상의 면, 프린트, 3실 또는 4실 능직(크로스 능직 포함), 무게 200g/m2 이상 함유; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
520959,"직물, 직조; 중량 85% 이상의 면을 함유하고, 인쇄된, 품목 번호. 5209.5, 무게 200g/m2 이상; 그 밖의 직물"
521011,"직물, 직조; 면이 85% 미만 함유되고 주로 또는 전적으로 인조 섬유가 혼합된, 표백되지 않은 평직, 무게 200g/m2 이하의 직물; 평직물(平織物)"
521019,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유와 혼합된, 표백되지 않은, 품목 번호 5210.1의 기타 직조. 5210.1, 무게 200g/m2 이하; 그 밖의 직물"
521021,"직물, 직조, 중량 85% 미만의 면을 주로 또는 전적으로 인조 섬유로 혼합하고 표백 처리된 평직, 무게 200g/m2 이하의 제품; 평직물(平織物)"
521029,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유를 혼합하고, 무게 200g/m2 이하이며, 표백된, 품목 번호 없음의 직물. 5210.2; 그 밖의 직물"
521031,"직물, 직조; 면이 85% 미만 함유되고 주로 또는 전적으로 인조 섬유가 혼합되어 있으며 무게가 200g/m2 이하인 염색된 평직물; 평직물(平織物)"
521032,"직물, 직조, 중량 85% 미만의 면을 주로 또는 전적으로 인조 섬유로 혼합하고, 무게 200g/m2 이하, 염색, 3실 또는 4실 능직(크로스 능직 포함)을 함유한 제품; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
521039,"직물, 직조; 주로 또는 전적으로 인조 섬유가 혼합된 면의 중량 85% 미만을 함유하고, 무게 200g/m2 이하이며, 염색된, 품목 번호. 5210.3; 그 밖의 직물"
521041,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이하인 다양한 색상의 원사, 평직물; 평직물(平織物)"
521049,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유가 혼합되어 있고, 무게가 200g/m2 이하이며, 다른 색상의 원사로 이루어진, 품목 번호에 없는 직조. 5210.4; 그 밖의 직물"
521051,"직물, 직조, 중량 85% 미만의 면을 주로 또는 전적으로 인조 섬유로 혼합하고 무게 200g/m2 이하, 인쇄, 평직된 직물; 평직물(平織物)"
521059,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유가 혼합된, 무게 200g/m2 이하, 인쇄된, 품목 번호에 기재되지 않은 직조품. 5210.5; 그 밖의 직물"
521111,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고 주로 또는 전적으로 인조 섬유가 혼합되어 있으며 표백되지 않은 평직, 무게가 200g/m2 이상인 경우; 평직물(平織物)"
521112,"직물, 직조, 중량 85% 미만의 면을 주로 또는 전적으로 인조 섬유로 혼합하고, 표백하지 않은, 3사 또는 4사 능직, 크로스 능직 포함, 무게 200g/m2 이상; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
521119,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유와 혼합된, 표백되지 않은, 품목 번호 5211.1의 기타 직조. 5211.1, 무게 200g/m2 이상; 그 밖의 직물"
521120,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 200g/m2 이상, 표백된 것; 표백한 것"
521131,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이상이고, 염색된 일반 직물; 평직물(平織物)"
521132,"직물, 직조된 것, 중량 85% 미만의 면을 주로 또는 전적으로 인조 섬유로 혼합하고, 무게 200g/m2 이상, 염색, 3실 또는 4실 능직(크로스 능직 포함) 포함; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
521139,"직물, 직조; 주로 또는 전적으로 인조 섬유가 혼합된 면의 중량 85% 미만을 함유하고, 200g/m2 이상, 염색된 직물의 품목 번호. 5211.3; 그 밖의 직물"
521141,"직물, 직조; 면의 중량이 85% 미만이고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이상이고, 다른 색상의 원사로 된 평직, 평직 직물; 평직물(平織物)"
521142,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이상이고, 다른 색상의 원사, 데님을 포함합니다.; 데님(denim)"
521143,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이상인 다양한 색상의 실, 3실 또는 4실 능직(교차 능직 포함)을 포함합니다.; 3올이나 4올의 그 밖의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
521149,"직물, 직조; 면의 중량 85% 미만을 함유하고, 주로 또는 전적으로 인조 섬유가 혼합되어 있고, 무게가 200g/m2 이상이며, 다른 색상의 원사로 이루어진, 품목 번호. 5211.4; 그 밖의 직물"
521151,"직물, 직조; 면이 중량 대비 85% 미만으로 함유되어 있고, 주로 또는 전적으로 인조 섬유가 혼합되어 있으며, 무게가 200g/m2 이상, 인쇄, 평직; 평직물(平織物)"
521152,"직물, 직조, 중량 85% 미만의 면을 함유하고 주로 또는 전적으로 인조 섬유를 혼합하여 200g/m2 이상, 인쇄, 3실 또는 4실 능직(크로스 능직 포함).; 3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]"
521159,"직물, 직조; 주로 또는 전적으로 인조 섬유가 혼합된 면의 중량 85% 미만을 함유하고, 200g/m2 이상이며, 인쇄된 직조품으로 품목 번호. 5211.5; 그 밖의 직물"
521211,"직물, 직조; 면, 표백되지 않은, 무게 200g/m2 이하, 제52장에 명시된 것; 표백하지 않은 것"
521212,"직물, 직조; 면, 표백, 무게 200g/m2 이하, 제52장 기타; 표백한 것"
521213,"직물, 직조; 면, 염색, 무게 200g/m2 이하, 제52장의 기타; 염색한 것"
521214,"직물, 직조; 면, 다른 색상의 원사, 무게 200g/m2 이하, 제52장 참조; 서로 다른 색실로 된 것"
521215,"직물, 직조; 면, 인쇄, 무게 200g/m2 이하, 제52장 기타; 날염한 것"
521221,"직물, 직조; 면, 표백되지 않은, 무게 200g/m2 이상, 제52장 기타; 표백하지 않은 것"
521222,"직물, 직조; 면, 표백, 무게 200g/m2 이상, 제52장에 명시된 것 외; 표백한 것"
521223,"직물, 직조; 면, 염색, 무게 200g/m2 이상, 제52장의 기타; 염색한 것"
521224,"직물, 직조; 면, 다른 색상의 원사, 무게 200g/m2 이상, 제52장 참조; 서로 다른 색실로 된 것"
521225,"직물, 직조, 면, 인쇄, 무게 200g/m2 이상, 52장에 명시된 것 외의 것; 날염한 것"
530110,"아마; 날것 또는 리트, 방적하지 않은 것; 생아마나 침지(沈漬)아마"
530121,아마; 부러지거나 긁혔지만 회전하지 않은 것; 줄기를 으깨거나(broken) 두드린(scutched) 것
530129,아마; 해클 또는 기타 가공되었지만 방적되지 않은 것; 기타
530130,"아마, 원사 폐기물 및 가넷 스톡을 포함한 견인 및 폐기물; 아마의 토우(tow), 아마의 웨이스트(waste)"
530210,"대마(대마초 사티바 L.); 날것 또는 리트, 회전하지 않은 것; 생대마나 침지(沈漬)대마"
530290,"대마(대마 사티바 L.); 가공(리트트 제외)(단, 방적 제외), 참대마 토우 및 폐기물(원사 폐기물 및 가넷 스톡 포함); 줄기를 으깨거나(broken) 두드리거나(scutched) 훑어내리거나(hackled) 그 밖의 방법으로 가공한 대마(방적한 것은 제외한다), 대마의 토우(tow)와 웨이스트(waste);대마의 토우(tow), 대마의 웨이스트(waste)"
530310,"황마 및 기타 섬유 인피 섬유(날것 또는 방적되지 않은 리트트 섬유, 아마, 대마(대마 사티바 L.), 모시 제외); 황마, 그 밖의 방직용 인피(靭皮)섬유"
530390,"황마 및 기타 섬유 인피 섬유, 원사 폐기물 및 가넷 스톡(아마, 대마(칸나비스 사티바 L.), 모시 제외)을 포함한 이러한 섬유의 가공되었으나 방적되지 않은 견인 및 폐기물.; 줄기를 으깨거나(broken) 두드리거나(scutched) 훑어내리거나(hackled)그 밖의 방법으로 가공한 황마와 그 밖의 방직용 인피(靭皮)섬유(방적한 것은 제외한다);황마, 그 밖의 방직용 인피(靭皮)섬유, 기타;황마의 토우(tow)와 웨이스트(waste), 그 밖의 방직용 인피(靭皮)섬유의 토우(tow)와 웨이스트(waste)"
530500,"코코넛, 아바카(마닐라 대마 또는 무사 텍스틸리스 니), 모시 및 기타 식물성 섬유 섬유(원사 또는 가공되었으나 방적되지 않은 것), 견인, 노일 및 이러한 섬유의 폐기물(원사 폐기물 및 가넷 스톡 포함)은 제외됩니다.; 코코넛[코이어(coir)]의 것, 아바카(마닐라마)의 것, 사이잘(sisal)마와 아가베(Agave)속의 것, 기타"
530610,"원사; 아마, 싱글; 순아마사, 혼방아마사"
530620,"원사; 아마, 다중(접힌) 또는 케이블형; 순아마사, 혼방아마사"
530710,"원사; 황마 또는 기타 섬유 인피 섬유, 단일; 황마사, 기타"
530720,"원사; 황마 또는 기타 섬유 인피 섬유, 다중(접힌) 또는 케이블로 된 것; 황마사, 기타"
530810,원사; 코튼의; 코이어(coir)사
530820,원사; 대마(대마초 사티바 L.); 대마사
530890,"원사; 식물성 섬유 섬유의 n.e.c.의 제목 번호. 5306, 5307 및 5308호; 라미(ramie)사, 기타"
530911,"직물, 직조, 아마 85% 이상 함유, 표백 또는 표백되지 않은 아마로 만든 제품; 표백하지 않은 것이나 표백한 것"
530919,"직물, 직조; 표백 또는 표백되지 않은 아마를 85% 이상 함유한 아마 직물; 기타"
530921,"직물, 직조, 아마 85% 미만 함유, 표백 또는 표백되지 않은 아마로 만든 제품; 표백하지 않은 것이나 표백한 것"
530929,"직물, 직조; 표백 또는 표백되지 않은 아마를 85% 미만으로 함유한 아마 직물; 기타"
531010,"직물, 직조; 황마 또는 기타 섬유 인피 섬유의 품목 번호. 5303, 표백되지 않은; 표백하지 않은 것"
531090,"직물, 직조; 황마 또는 기타 섬유 인피 섬유의 제목 번호. 5303, 표백되지 않은 것 이외의 것; 기타"
531100,"직물, 짠 것; 식물성 섬유 섬유의 n.c.에 호. 5309 및 5310, 종이 실로 짠 직물; 라미(ramie)의 것, 대마의 것, 기타"
540110,"재봉사, 합성 필라멘트, 소매 판매 여부와 관계없이; 나일론이나 기타 폴리아미드의 것, 폴리에스테르의 것, 기타"
540120,"재봉사; 소매 판매 여부에 관계없이 인공 필라멘트의 경우; 비스코스 레이온의 것, 기타"
540211,"원사, 합성 원사; 필라멘트, 모노필라멘트(67데시텍스 미만), 나일론 또는 기타 폴리아미드의 고강도 원사, 질감 여부에 관계없이; 아라미드, 소매용이 아닌 재봉사가 아닌 원사; 아라미드의 것"
540219,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강성 나일론 또는 기타 폴리아미드, 질감 여부에 관계없이, 재봉사가 아닌 소매용이 아닌 아라미드 이외의 원사; 나일론의 것;    나일론 6의 것;  나일론의 것;   나일론 6의 것;   타이어 코드사, 나일론의 것;   나일론 6의 것;   어망사, 나일론의 것;   나일론 6의 것; 나일론의 것;   나일론 6의 것; 나일론의 것;  나일론 6의 것;  타이어 코드사, 나일론의 것;  나일론 6의 것;  어망사, 나일론의 것;  나일론 6의 것;  기타, 나일론의 것;   나일론 66의 것; 나일론의 것;  나일론 66의 것;  타이어 코드사, 나일론의 것;  나일론 66의 것;  기타, 나일론의 것;나일론의 것;   나일론 6의 것; 나일론의 것;  나일론 6의 것;  타이어 코드사, 나일론의 것;  나일론 6의 것;  어망사, 나일론의 것;  나일론 6의 것;나일론의 것;  나일론 6의 것;나일론의 것; 나일론 6의 것; 타이어 코드사, 나일론의 것; 나일론 6의 것; 어망사, 나일론의 것; 나일론 6의 것; 기타, 나일론의 것;  나일론 66의 것;나일론의 것; 나일론 66의 것; 타이어 코드사, 나일론의 것; 나일론 66의 것; 기타, 나일론의 것;기타, 기타"
540220,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르의 고강도 원사, 질감 여부와 관계없이 소매용이 아닌 재사용 실이 아닌; 강력사[폴리에스테르의 것으로 한정하며, 텍스처화한(textured) 것인지에 상관없다]"
540231,"원사, 합성; 나일론 또는 기타 폴리아미드의 필라멘트, 모노필라멘트(67데시텍스 미만), 질감, 단일 원사당 50데시텍스 이하, 소매용이 아닌 재사용 실이 아닌; 나일론의 것;나일론 6의 것, 나일론 66의 것, 기타, 기타"
540232,"원사, 합성; 나일론 또는 기타 폴리아미드의 필라멘트, 모노필라멘트(67데시텍스 미만), 질감, 단일 원사당 50데시텍스 이상, 소매용이 아닌 재봉사가 아닌 원사; 나일론의 것;나일론 6의 것, 나일론 66의 것, 기타, 기타"
540233,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 폴리에스테르, 소매용이 아닌 재봉사가 아닌 것; 폴리 트리메틸렌 테레프탈레이트의 것, 기타"
540234,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 폴리프로필렌, 소매용이 아닌 재봉사, 재봉사가 아님; 폴리프로필렌의 것"
540239,"원사, 합성; 나일론 또는 기타 폴리마이드, 폴리에스테르 또는 폴리프로필렌 이외의 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 소매용이 아닌 재봉용 실이 아닌 것; 기타"
540244,"원사, 합성; 필라멘트, 모노필라멘트(67데시텍스 미만), 고강도 또는 질감이 있는 원사, 탄성 중합체, 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사.; 탄성사"
540245,"원사, 합성; 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는) 필라멘트, 모노필라멘트(67 데시텍스 미만), 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사; 나일론의 것;나일론 6의 것, 나일론 66의 것, 기타, 기타"
540246,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 부분 배향, 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사; 폴리 트리메틸렌 테레프탈레이트의 것, 기타"
540247,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 부분적으로 방향이 정해지지 않은 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용, 재봉사 아님; 폴리 트리메틸렌 테레프탈레이트의 것, 기타"
540248,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리프로필렌(고강도 또는 질감이 없는), 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아님; 기타(폴리프로필렌의 것으로 한정한다)"
540249,"실, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 실 이외의 것, 단일, 꼬이지 않은 것 또는 미터당 50회 이하로 꼬인 것, 품목번호 5402의 기타. 5402, 소매 판매용이 아닌 재봉사 아닌 것; 아크릴 중합체의 것, 기타"
540251,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재사용 실이 아닌; 나일론이나 그 밖의 폴리아미드의 것"
540252,"실, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강성 또는 질감이 아닌), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재봉사가 아닌 것; 폴리에스테르의 것"
540253,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리프로필렌(고강도 또는 질감이 없음), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재사용 실이 아님.; 폴리프로필렌의 것"
540259,"원사, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 원사 이외의 것, 단일, 미터당 50회 이상 꼬인 것, 기타는 세번 번호. 5402, 소매 판매용이 아닌, 재봉사가 아닌; 아크릴 중합체의 것, 기타"
540261,"원사, 합성; 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는) 필라멘트, 모노필라멘트(67 데시텍스 미만), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사가 아닌 케이블; 나일론이나 그 밖의 폴리아미드의 것"
540262,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사가 아닌 것; 폴리에스테르의 것"
540263,"원사, 합성; 필라멘트, 모노필라멘트(67데시텍스 미만), 폴리프로필렌, 고강도 또는 질감 원사 외, 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사 제외; 폴리프로필렌의 것"
540269,"실, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 실 이외의 것, 다중(접힌) 또는 케이블, n.e.c.에 호. 5402, 소매 판매용이 아닌, 재봉사가 아닌; 아크릴 중합체의 것, 폴리비닐알코올의 것, 기타"
540310,"원사, 인조; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강성 비스코스 레이온, 소매용이 아닌 재봉용 실이 아님; 강력사[비스코스레이온(viscose rayon)의 것으로 한정한다]"
540331,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 비스코스 레이온(고강도가 아님), 단일, 비꼬임 또는 꼬임, 미터당 120회 이하, 소매용이 아닌 재사용 실이 아님.; 비스코스레이온(viscose rayon)의 것(꼬임이 없거나, 꼬임이 미터당 120회 이하인 것으로 한정한다)"
540332,"원사, 인공; 필라멘트, 모노 필라멘트(67 데시텍스 미만), 비스코스 레이온(고강성 아님), 단일, 미터당 120회 이상 꼬임, 소매용이 아닌 재봉사가 아닌 원사.; 비스코스레이온(viscose rayon)의 것(꼬임이 미터당 120회 초과인 것으로 한정한다)"
540333,"원사, 인공; 필라멘트, 모노필라멘트(67 데시텍스 미만), 셀룰로오스 아세테이트, 단일, 소매용이 아닌 재봉사가 아닌 것; 텍스처드사, 기타"
540339,"원사, 인조; 필라멘트, 모노필라멘트(67데시텍스 미만), 단일, 기타, 세번 번호. 5403, 소매용이 아닌, 재봉사 아닌; 기타"
540341,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 비스코스 레이온(고강성 아님), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사, 재봉사가 아님; 텍스처드사, 기타"
540342,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 셀룰로스 아세테이트, 다중(접힌) 또는 케이블, 소매용이 아닌 재사용 실이 아닌; 초산셀룰로오스의 것"
540349,"실, 인조; 필라멘트, 모노필라멘트(67 데시텍스 미만), 다중(접힌) 또는 케이블, n.e.c.에 호. 5403, 소매용이 아닌 재사용 실이 아닌 것; 기타"
540411,"탄성 중합체 모노필라멘트, 67데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것; 탄성사"
540412,"폴리프로필렌 모노필라멘트, 67데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것; 기타(폴리프로필렌의 것으로 한정한다)"
540419,"제목 5404의 모노필라멘트, 67 데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것.; 나일론이나 기타 폴리아미드의 것, 기타"
540490,"필라멘트, 합성 섬유, 겉보기 너비가 5mm를 초과하지 않는 합성 섬유 재료의 스트립 등(예: 인조 짚); 스트립 모양의 것, 기타"
540500,"모노필라멘트, 합성; 67데시텍스 이상이고 단면 치수가 1mm를 초과하지 않는 합성 섬유 소재의 스트립 등(예: 인조 짚), 폭이 5mm를 초과하지 않는 합성 섬유 소재.; 재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)"
540600,"인조 필라멘트 원사(재봉사 제외), 소매 판매용 제품; 합성필라멘트사, 재생ㆍ반(半)합성 필라멘트사"
540710,"직물, 직조; 나일론, 기타 폴리아미드 또는 폴리에스테르의 고강력 원사로 만든 직물; 나일론이나 그 밖의 폴리아미드의 것, 폴리에스테르의 것"
540720,"직물, 직조; 합성 섬유 재료의 스트립 등으로 만든 것; 스트립(strip)이나 이와 유사한 것으로 직조한 직물"
540730,"직물, 직조; 합성 필라멘트 원사, 접착제 또는 열 접착식; 제11부의 주 제9호의 직물"
540741,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 표백 또는 표백되지 않은 것; 표백하지 않은 것이나 표백한 것"
540742,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 염색된 것; 염색한 것"
540743,"직물, 직조; 나일론 또는 기타 폴리아미드 필라멘트가 중량 대비 85% 이상 함유된 다양한 색상의 원사로 된 직물; 서로 다른 색실로 된 것"
540744,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 인쇄된 것; 날염한 것"
540751,"직물, 직조, 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된, 표백 또는 표백되지 않은 제품; 표백하지 않은 것이나 표백한 것"
540752,"직물, 직조; 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된 염색된 직물; 염색한 것"
540753,"직물, 직조; 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된 다양한 색상의 원사로 된 직물; 서로 다른 색실로 된 것"
